,model,name,MCC,seed
11,knn,knn_seed_2_skf_1_paras_1_K_5,0.369,2_skf_1
12,knn,knn_seed_2_skf_2_paras_1_K_5,0.315,2_skf_2
14,knn,knn_seed_2_skf_4_paras_1_K_5,0.324,2_skf_4
15,knn,knn_seed_3_skf_0_paras_1_K_5,0.3,3_skf_0
16,knn,knn_seed_3_skf_1_paras_1_K_5,0.337,3_skf_1
17,knn,knn_seed_3_skf_2_paras_1_K_5,0.315,3_skf_2
18,knn,knn_seed_3_skf_3_paras_1_K_5,0.429,3_skf_3
19,knn,knn_seed_3_skf_4_paras_1_K_5,0.34,3_skf_4
20,knn,knn_seed_4_skf_0_paras_1_K_5,0.337,4_skf_0
22,knn,knn_seed_4_skf_2_paras_1_K_5,0.34,4_skf_2
23,knn,knn_seed_4_skf_3_paras_1_K_5,0.324,4_skf_3
24,knn,knn_seed_4_skf_4_paras_1_K_5,0.34700000000000003,4_skf_4
25,knn,knn_seed_5_skf_0_paras_1_K_5,0.332,5_skf_0
27,knn,knn_seed_5_skf_2_paras_1_K_5,0.369,5_skf_2
28,knn,knn_seed_5_skf_3_paras_1_K_5,0.306,5_skf_3
29,knn,knn_seed_5_skf_4_paras_1_K_5,0.34,5_skf_4
30,knn,knn_seed_6_skf_0_paras_1_K_5,0.275,6_skf_0
31,knn,knn_seed_6_skf_1_paras_1_K_5,0.34700000000000003,6_skf_1
32,knn,knn_seed_6_skf_2_paras_1_K_5,0.315,6_skf_2
33,knn,knn_seed_6_skf_3_paras_1_K_5,0.309,6_skf_3
34,knn,knn_seed_6_skf_4_paras_1_K_5,0.369,6_skf_4
35,knn,knn_seed_7_skf_0_paras_1_K_5,0.309,7_skf_0
36,knn,knn_seed_7_skf_1_paras_1_K_5,0.429,7_skf_1
37,knn,knn_seed_7_skf_2_paras_1_K_5,0.371,7_skf_2
38,knn,knn_seed_7_skf_3_paras_1_K_5,0.34700000000000003,7_skf_3
39,knn,knn_seed_7_skf_4_paras_1_K_5,0.3,7_skf_4
40,knn,knn_seed_8_skf_0_paras_1_K_5,0.3,8_skf_0
43,knn,knn_seed_8_skf_3_paras_1_K_5,0.309,8_skf_3
44,knn,knn_seed_8_skf_4_paras_1_K_5,0.429,8_skf_4
45,knn,knn_seed_9_skf_0_paras_1_K_5,0.315,9_skf_0
46,knn,knn_seed_9_skf_1_paras_1_K_5,0.315,9_skf_1
47,knn,knn_seed_9_skf_2_paras_1_K_5,0.332,9_skf_2
48,knn,knn_seed_9_skf_3_paras_1_K_5,0.39,9_skf_3
51,knn,knn_seed_10_skf_1_paras_1_K_5,0.38299999999999995,10_skf_1
52,knn,knn_seed_10_skf_2_paras_1_K_5,0.285,10_skf_2
53,knn,knn_seed_10_skf_3_paras_1_K_5,0.34700000000000003,10_skf_3
54,knn,knn_seed_10_skf_4_paras_1_K_5,0.359,10_skf_4
55,knn,knn_seed_11_skf_0_paras_1_K_5,0.38299999999999995,11_skf_0
57,knn,knn_seed_11_skf_2_paras_1_K_5,0.38299999999999995,11_skf_2
58,knn,knn_seed_11_skf_3_paras_1_K_5,0.332,11_skf_3
59,knn,knn_seed_11_skf_4_paras_1_K_5,0.34,11_skf_4
60,knn,knn_seed_12_skf_0_paras_1_K_5,0.353,12_skf_0
61,knn,knn_seed_12_skf_1_paras_1_K_5,0.442,12_skf_1
62,knn,knn_seed_12_skf_2_paras_1_K_5,0.29100000000000004,12_skf_2
64,knn,knn_seed_12_skf_4_paras_1_K_5,0.32799999999999996,12_skf_4
65,knn,knn_seed_13_skf_0_paras_1_K_5,0.32799999999999996,13_skf_0
66,knn,knn_seed_13_skf_1_paras_1_K_5,0.309,13_skf_1
67,knn,knn_seed_13_skf_2_paras_1_K_5,0.36200000000000004,13_skf_2
68,knn,knn_seed_13_skf_3_paras_1_K_5,0.34700000000000003,13_skf_3
69,knn,knn_seed_13_skf_4_paras_1_K_5,0.29100000000000004,13_skf_4
70,knn,knn_seed_14_skf_0_paras_1_K_5,0.401,14_skf_0
71,knn,knn_seed_14_skf_1_paras_1_K_5,0.337,14_skf_1
72,knn,knn_seed_14_skf_2_paras_1_K_5,0.337,14_skf_2
73,knn,knn_seed_14_skf_3_paras_1_K_5,0.38299999999999995,14_skf_3
74,knn,knn_seed_14_skf_4_paras_1_K_5,0.3,14_skf_4
75,knn,knn_seed_15_skf_0_paras_1_K_5,0.34700000000000003,15_skf_0
76,knn,knn_seed_15_skf_1_paras_1_K_5,0.337,15_skf_1
77,knn,knn_seed_15_skf_2_paras_1_K_5,0.29100000000000004,15_skf_2
78,knn,knn_seed_15_skf_3_paras_1_K_5,0.317,15_skf_3
79,knn,knn_seed_15_skf_4_paras_1_K_5,0.429,15_skf_4
80,knn,knn_seed_16_skf_0_paras_1_K_5,0.315,16_skf_0
81,knn,knn_seed_16_skf_1_paras_1_K_5,0.324,16_skf_1
82,knn,knn_seed_16_skf_2_paras_1_K_5,0.38,16_skf_2
83,knn,knn_seed_16_skf_3_paras_1_K_5,0.359,16_skf_3
84,knn,knn_seed_16_skf_4_paras_1_K_5,0.317,16_skf_4
85,knn,knn_seed_17_skf_0_paras_1_K_5,0.38,17_skf_0
86,knn,knn_seed_17_skf_1_paras_1_K_5,0.38299999999999995,17_skf_1
87,knn,knn_seed_17_skf_2_paras_1_K_5,0.34700000000000003,17_skf_2
88,knn,knn_seed_17_skf_3_paras_1_K_5,0.309,17_skf_3
89,knn,knn_seed_17_skf_4_paras_1_K_5,0.315,17_skf_4
90,knn,knn_seed_18_skf_0_paras_1_K_5,0.275,18_skf_0
91,knn,knn_seed_18_skf_1_paras_1_K_5,0.38299999999999995,18_skf_1
92,knn,knn_seed_18_skf_2_paras_1_K_5,0.359,18_skf_2
93,knn,knn_seed_18_skf_3_paras_1_K_5,0.29100000000000004,18_skf_3
94,knn,knn_seed_18_skf_4_paras_1_K_5,0.38,18_skf_4
95,knn,knn_seed_19_skf_0_paras_1_K_5,0.309,19_skf_0
96,knn,knn_seed_19_skf_1_paras_1_K_5,0.34,19_skf_1
97,knn,knn_seed_19_skf_2_paras_1_K_5,0.28300000000000003,19_skf_2
98,knn,knn_seed_19_skf_3_paras_1_K_5,0.34700000000000003,19_skf_3
99,knn,knn_seed_19_skf_4_paras_1_K_5,0.324,19_skf_4
0,lr,lr_seed_0_skf_0_paras_4_C_0.1_weight_balanced,0.353,0_skf_0
1,lr,lr_seed_0_skf_1_paras_4_C_0.1_weight_balanced,0.36700000000000005,0_skf_1
2,lr,lr_seed_0_skf_2_paras_4_C_0.1_weight_balanced,0.326,0_skf_2
3,lr,lr_seed_0_skf_3_paras_4_C_0.1_weight_balanced,0.408,0_skf_3
4,lr,lr_seed_0_skf_4_paras_4_C_0.1_weight_balanced,0.316,0_skf_4
5,lr,lr_seed_1_skf_0_paras_4_C_0.1_weight_balanced,0.44799999999999995,1_skf_0
6,lr,lr_seed_1_skf_1_paras_4_C_0.1_weight_balanced,0.434,1_skf_1
7,lr,lr_seed_1_skf_2_paras_4_C_0.1_weight_balanced,0.35,1_skf_2
8,lr,lr_seed_1_skf_3_paras_4_C_0.1_weight_balanced,0.34,1_skf_3
9,lr,lr_seed_1_skf_4_paras_4_C_0.1_weight_balanced,0.371,1_skf_4
10,lr,lr_seed_2_skf_0_paras_4_C_0.1_weight_balanced,0.304,2_skf_0
11,lr,lr_seed_2_skf_1_paras_4_C_0.1_weight_balanced,0.368,2_skf_1
12,lr,lr_seed_2_skf_2_paras_4_C_0.1_weight_balanced,0.387,2_skf_2
14,lr,lr_seed_2_skf_4_paras_4_C_0.1_weight_balanced,0.387,2_skf_4
15,lr,lr_seed_3_skf_0_paras_4_C_0.1_weight_balanced,0.369,3_skf_0
16,lr,lr_seed_3_skf_1_paras_4_C_0.1_weight_balanced,0.33,3_skf_1
17,lr,lr_seed_3_skf_2_paras_4_C_0.1_weight_balanced,0.37200000000000005,3_skf_2
18,lr,lr_seed_3_skf_3_paras_4_C_0.1_weight_balanced,0.348,3_skf_3
19,lr,lr_seed_3_skf_4_paras_4_C_0.1_weight_balanced,0.337,3_skf_4
20,lr,lr_seed_4_skf_0_paras_4_C_0.1_weight_balanced,0.326,4_skf_0
21,lr,lr_seed_4_skf_1_paras_4_C_0.1_weight_balanced,0.36700000000000005,4_skf_1
22,lr,lr_seed_4_skf_2_paras_4_C_0.1_weight_balanced,0.348,4_skf_2
23,lr,lr_seed_4_skf_3_paras_4_C_0.1_weight_balanced,0.43,4_skf_3
24,lr,lr_seed_4_skf_4_paras_4_C_0.1_weight_balanced,0.353,4_skf_4
25,lr,lr_seed_5_skf_0_paras_4_C_0.1_weight_balanced,0.434,5_skf_0
26,lr,lr_seed_5_skf_1_paras_4_C_0.1_weight_balanced,0.369,5_skf_1
27,lr,lr_seed_5_skf_2_paras_4_C_0.1_weight_balanced,0.428,5_skf_2
28,lr,lr_seed_5_skf_3_paras_4_C_0.1_weight_balanced,0.34700000000000003,5_skf_3
29,lr,lr_seed_5_skf_4_paras_4_C_0.1_weight_balanced,0.395,5_skf_4
30,lr,lr_seed_6_skf_0_paras_4_C_0.1_weight_balanced,0.34700000000000003,6_skf_0
31,lr,lr_seed_6_skf_1_paras_4_C_0.1_weight_balanced,0.313,6_skf_1
32,lr,lr_seed_6_skf_2_paras_4_C_0.1_weight_balanced,0.36700000000000005,6_skf_2
33,lr,lr_seed_6_skf_3_paras_4_C_0.1_weight_balanced,0.371,6_skf_3
34,lr,lr_seed_6_skf_4_paras_4_C_0.1_weight_balanced,0.359,6_skf_4
35,lr,lr_seed_7_skf_0_paras_4_C_0.1_weight_balanced,0.307,7_skf_0
36,lr,lr_seed_7_skf_1_paras_4_C_0.1_weight_balanced,0.449,7_skf_1
37,lr,lr_seed_7_skf_2_paras_4_C_0.1_weight_balanced,0.379,7_skf_2
38,lr,lr_seed_7_skf_3_paras_4_C_0.1_weight_balanced,0.309,7_skf_3
39,lr,lr_seed_7_skf_4_paras_4_C_0.1_weight_balanced,0.423,7_skf_4
40,lr,lr_seed_8_skf_0_paras_4_C_0.1_weight_balanced,0.34700000000000003,8_skf_0
41,lr,lr_seed_8_skf_1_paras_4_C_0.1_weight_balanced,0.368,8_skf_1
42,lr,lr_seed_8_skf_2_paras_4_C_0.1_weight_balanced,0.34700000000000003,8_skf_2
43,lr,lr_seed_8_skf_3_paras_4_C_0.1_weight_balanced,0.387,8_skf_3
44,lr,lr_seed_8_skf_4_paras_4_C_0.1_weight_balanced,0.445,8_skf_4
45,lr,lr_seed_9_skf_0_paras_4_C_0.1_weight_balanced,0.391,9_skf_0
46,lr,lr_seed_9_skf_1_paras_4_C_0.1_weight_balanced,0.389,9_skf_1
47,lr,lr_seed_9_skf_2_paras_4_C_0.1_weight_balanced,0.391,9_skf_2
48,lr,lr_seed_9_skf_3_paras_4_C_0.1_weight_balanced,0.374,9_skf_3
49,lr,lr_seed_9_skf_4_paras_4_C_0.1_weight_balanced,0.38799999999999996,9_skf_4
50,lr,lr_seed_10_skf_0_paras_4_C_0.1_weight_balanced,0.408,10_skf_0
51,lr,lr_seed_10_skf_1_paras_4_C_0.1_weight_balanced,0.395,10_skf_1
52,lr,lr_seed_10_skf_2_paras_4_C_0.1_weight_balanced,0.408,10_skf_2
53,lr,lr_seed_10_skf_3_paras_4_C_0.1_weight_balanced,0.304,10_skf_3
54,lr,lr_seed_10_skf_4_paras_4_C_0.1_weight_balanced,0.408,10_skf_4
55,lr,lr_seed_11_skf_0_paras_4_C_0.1_weight_balanced,0.40700000000000003,11_skf_0
56,lr,lr_seed_11_skf_1_paras_4_C_0.1_weight_balanced,0.38299999999999995,11_skf_1
57,lr,lr_seed_11_skf_2_paras_4_C_0.1_weight_balanced,0.40700000000000003,11_skf_2
58,lr,lr_seed_11_skf_3_paras_4_C_0.1_weight_balanced,0.391,11_skf_3
59,lr,lr_seed_11_skf_4_paras_4_C_0.1_weight_balanced,0.408,11_skf_4
60,lr,lr_seed_12_skf_0_paras_4_C_0.1_weight_balanced,0.39,12_skf_0
61,lr,lr_seed_12_skf_1_paras_4_C_0.1_weight_balanced,0.408,12_skf_1
62,lr,lr_seed_12_skf_2_paras_4_C_0.1_weight_balanced,0.324,12_skf_2
63,lr,lr_seed_12_skf_3_paras_4_C_0.1_weight_balanced,0.353,12_skf_3
64,lr,lr_seed_12_skf_4_paras_4_C_0.1_weight_balanced,0.387,12_skf_4
65,lr,lr_seed_13_skf_0_paras_4_C_0.1_weight_balanced,0.39799999999999996,13_skf_0
66,lr,lr_seed_13_skf_1_paras_4_C_0.1_weight_balanced,0.337,13_skf_1
67,lr,lr_seed_13_skf_2_paras_4_C_0.1_weight_balanced,0.348,13_skf_2
68,lr,lr_seed_13_skf_3_paras_4_C_0.1_weight_balanced,0.369,13_skf_3
69,lr,lr_seed_13_skf_4_paras_4_C_0.1_weight_balanced,0.38799999999999996,13_skf_4
70,lr,lr_seed_14_skf_0_paras_4_C_0.1_weight_balanced,0.428,14_skf_0
71,lr,lr_seed_14_skf_1_paras_4_C_0.1_weight_balanced,0.426,14_skf_1
72,lr,lr_seed_14_skf_2_paras_4_C_0.1_weight_balanced,0.353,14_skf_2
73,lr,lr_seed_14_skf_3_paras_4_C_0.1_weight_balanced,0.371,14_skf_3
74,lr,lr_seed_14_skf_4_paras_4_C_0.1_weight_balanced,0.36200000000000004,14_skf_4
75,lr,lr_seed_15_skf_0_paras_4_C_0.1_weight_balanced,0.41100000000000003,15_skf_0
76,lr,lr_seed_15_skf_1_paras_4_C_0.1_weight_balanced,0.434,15_skf_1
77,lr,lr_seed_15_skf_2_paras_4_C_0.1_weight_balanced,0.389,15_skf_2
78,lr,lr_seed_15_skf_3_paras_4_C_0.1_weight_balanced,0.348,15_skf_3
79,lr,lr_seed_15_skf_4_paras_4_C_0.1_weight_balanced,0.37,15_skf_4
80,lr,lr_seed_16_skf_0_paras_4_C_0.1_weight_balanced,0.337,16_skf_0
81,lr,lr_seed_16_skf_1_paras_4_C_0.1_weight_balanced,0.434,16_skf_1
82,lr,lr_seed_16_skf_2_paras_4_C_0.1_weight_balanced,0.409,16_skf_2
83,lr,lr_seed_16_skf_3_paras_4_C_0.1_weight_balanced,0.395,16_skf_3
84,lr,lr_seed_16_skf_4_paras_4_C_0.1_weight_balanced,0.37,16_skf_4
85,lr,lr_seed_17_skf_0_paras_4_C_0.1_weight_balanced,0.395,17_skf_0
86,lr,lr_seed_17_skf_1_paras_4_C_0.1_weight_balanced,0.285,17_skf_1
87,lr,lr_seed_17_skf_2_paras_4_C_0.1_weight_balanced,0.39,17_skf_2
89,lr,lr_seed_17_skf_4_paras_4_C_0.1_weight_balanced,0.39,17_skf_4
90,lr,lr_seed_18_skf_0_paras_4_C_0.1_weight_balanced,0.348,18_skf_0
91,lr,lr_seed_18_skf_1_paras_4_C_0.1_weight_balanced,0.31,18_skf_1
92,lr,lr_seed_18_skf_2_paras_4_C_0.1_weight_balanced,0.36700000000000005,18_skf_2
94,lr,lr_seed_18_skf_4_paras_4_C_0.1_weight_balanced,0.415,18_skf_4
95,lr,lr_seed_19_skf_0_paras_4_C_0.1_weight_balanced,0.41100000000000003,19_skf_0
96,lr,lr_seed_19_skf_1_paras_4_C_0.1_weight_balanced,0.40299999999999997,19_skf_1
97,lr,lr_seed_19_skf_2_paras_4_C_0.1_weight_balanced,0.305,19_skf_2
98,lr,lr_seed_19_skf_3_paras_4_C_0.1_weight_balanced,0.368,19_skf_3
99,lr,lr_seed_19_skf_4_paras_4_C_0.1_weight_balanced,0.35,19_skf_4
0,svm,svm_seed_0_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.36200000000000004,0_skf_0
1,svm,svm_seed_0_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.34,0_skf_1
2,svm,svm_seed_0_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,0_skf_2
3,svm,svm_seed_0_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.34700000000000003,0_skf_3
4,svm,svm_seed_0_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.40299999999999997,0_skf_4
5,svm,svm_seed_1_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.423,1_skf_0
6,svm,svm_seed_1_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.324,1_skf_1
7,svm,svm_seed_1_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.401,1_skf_2
8,svm,svm_seed_1_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.40299999999999997,1_skf_3
9,svm,svm_seed_1_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.34700000000000003,1_skf_4
11,svm,svm_seed_2_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.337,2_skf_1
12,svm,svm_seed_2_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.429,2_skf_2
13,svm,svm_seed_2_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.292,2_skf_3
14,svm,svm_seed_2_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,2_skf_4
15,svm,svm_seed_3_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.369,3_skf_0
16,svm,svm_seed_3_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.429,3_skf_1
17,svm,svm_seed_3_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.39,3_skf_2
18,svm,svm_seed_3_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.374,3_skf_3
19,svm,svm_seed_3_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.34,3_skf_4
21,svm,svm_seed_4_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.44799999999999995,4_skf_1
22,svm,svm_seed_4_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.442,4_skf_2
23,svm,svm_seed_4_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.309,4_skf_3
25,svm,svm_seed_5_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.369,5_skf_0
26,svm,svm_seed_5_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.324,5_skf_1
27,svm,svm_seed_5_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.337,5_skf_2
28,svm,svm_seed_5_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,5_skf_3
29,svm,svm_seed_5_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.41,5_skf_4
32,svm,svm_seed_6_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.442,6_skf_2
33,svm,svm_seed_6_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.315,6_skf_3
34,svm,svm_seed_6_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.36200000000000004,6_skf_4
35,svm,svm_seed_7_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.40299999999999997,7_skf_0
36,svm,svm_seed_7_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.36200000000000004,7_skf_1
37,svm,svm_seed_7_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.324,7_skf_2
38,svm,svm_seed_7_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.332,7_skf_3
40,svm,svm_seed_8_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,8_skf_0
41,svm,svm_seed_8_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.34,8_skf_1
42,svm,svm_seed_8_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.40299999999999997,8_skf_2
44,svm,svm_seed_8_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.44799999999999995,8_skf_4
45,svm,svm_seed_9_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.40299999999999997,9_skf_0
47,svm,svm_seed_9_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.39,9_skf_2
48,svm,svm_seed_9_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.423,9_skf_3
49,svm,svm_seed_9_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,9_skf_4
51,svm,svm_seed_10_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.36200000000000004,10_skf_1
52,svm,svm_seed_10_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.40299999999999997,10_skf_2
53,svm,svm_seed_10_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,10_skf_3
54,svm,svm_seed_10_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.353,10_skf_4
55,svm,svm_seed_11_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.395,11_skf_0
56,svm,svm_seed_11_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.38299999999999995,11_skf_1
57,svm,svm_seed_11_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.34,11_skf_2
58,svm,svm_seed_11_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.36200000000000004,11_skf_3
59,svm,svm_seed_11_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.317,11_skf_4
60,svm,svm_seed_12_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,0.369,12_skf_0
